Gene	Cell type	Expression	Expression rate	Expression sum	Number of cells	Total
AJAP1	kidney cell	3623.318961038961	0.007472768068570896	6974889	1925	257602
AJAP1	perivascular cell	2903.6858190709045	0.044050728344866584	4750430	1636	37139
AJAP1	precursor cell	3009.3611111111113	0.016715247504320685	1950066	648	38767
AJAP1	malignant cell	2802.199566442662	0.014173636728430907	64632733	23065	1627317
AJAP1	neoplastic cell	3240.0551008033954	0.019343034660302065	85498574	26388	1364212
AJAP1	experimentally modified cell in vitro	1957.6927374301677	0.07972766607279205	2452989	1253	15716
AJAP1	ectodermal cell	1486.6363636363637	0.0033142512805061767	16353	11	3319
AJAP1	erythroid lineage cell	2515.230769230769	0.00006963228795629234	32698	13	186695
AJAP1	hematopoietic lineage restricted progenitor cell	2705.875	0.0038797284190106693	21647	8	2062
AJAP1	hematopoietic precursor cell	3067.4119170984454	0.0028160485585989794	2368042	772	274143
AJAP1	myeloid cell	3515.672661870504	0.0024855160575066163	977357	278	111848
AJAP1	primitive red blood cell	0	0	0	0	9644
AJAP1	proerythroblast	0	0	0	0	3139
AJAP1	reticulocyte	0	0	0	0	4876
AJAP1	kidney collecting duct cell	2729.4545454545455	0.009730207872622734	60048	22	2261
AJAP1	kidney cortex collecting duct epithelial cell	2495.1666666666665	0.039045553145336226	44913	18	461
AJAP1	kidney inner medulla collecting duct epithelial cell	3295.4233654876743	0.15097087378640778	3074630	933	6180
AJAP1	kidney medulla cell	4640	0.004608294930875576	4640	1	217
AJAP1	kidney tubule cell	3728.431894807822	0.07086031010344745	11058529	2966	41857
AJAP1	papillary tips cell	3085.9	0.018832391713747645	30859	10	531
AJAP1	Leydig stem cell	3251	0.008333333333333333	3251	1	120
AJAP1	cardiac muscle myoblast	2285.59	0.0015074998115625236	228559	100	66335
AJAP1	glioblast	2470.9987163029523	0.03529678296329859	11549448	4674	132420
AJAP1	multi fate stem cell	3024.5833333333335	0.010895883777239709	108885	36	3304
AJAP1	muscle precursor cell	3779.7714285714287	0.0019727200991996392	132292	35	17742
AJAP1	myoblast	3173.6485384092452	0.034115682545572616	18673748	5884	172472
AJAP1	smooth muscle myoblast	4052.785714285714	0.004765146358066712	56739	14	2938
AJAP1	stem cell	2310.5275813295616	0.0026794715339311295	1633543	707	263858
TBC1D19	secretory cell	3325.1379974464953	0.0931566801580666	614631808	184844	1984227
TBC1D19	B cell	3674.1901671329406	0.024138320929731998	455720829	124033	5138427
TBC1D19	T cell	3890.097541460993	0.044356023482515966	4074371462	1047370	23612802
TBC1D19	epithelial cell	3157.6258458432603	0.0879272825508125	1858155451	588466	6692644
TBC1D19	myeloid leukocyte	3336.553383920699	0.018387699086052044	749263101	224562	12212621
TBC1D19	endothelial cell	3638.958442437923	0.07506700959129317	806029295	221500	2950697
TBC1D19	connective tissue cell	3478.1335086746467	0.10532379852012622	2051079677	589707	5598991
TBC1D19	glial cell	3412.630864414681	0.22113080936768062	3996784540	1171174	5296295
TBC1D19	neural cell	3168.1315949033765	0.38760696782382	14625080731	4616311	11909773
TBC1D19	blood cell	3507.2046029836815	0.038530416984565836	195361818	55703	1445689
TBC1D19	muscle cell	3367.728463415056	0.15234577221174314	973223010	288985	1896902
TBC1D19	innate lymphoid cell	4056.221067784049	0.043145785516300966	569201390	140328	3252415
TBC1D19	somatic stem cell	3251.5761075561304	0.05896970326475821	145836440	44851	760577
TBC1D19	progenitor cell	2961.635222564647	0.06647906663102808	580444964	195988	2948116
TBC1D19	retinal cell	3679.568148623295	0.2611515611949736	1221841079	332061	1271526
TBC1D19	embryonic cell	3236.2192485491523	0.09273964489889651	422135675	130441	1406529
TBC1D19	kidney epithelial cell	3777.3237284794322	0.18031232967605867	689799750	182616	1012776
TBC1D19	extraembryonic cell	2060.817857142857	0.028387489227961676	4616232	2240	78908
TBC1D19	germ line cell	1890.8574083250744	0.08340997158357014	15263001	8072	96775
TBC1D19	abnormal cell	2878.4595375722542	0.04654995543447186	7967576	2768	59463
TBC1D19	cell in vitro	3580.244133258835	0.04739984473720365	102523871	28636	604137
TBC1D19	contractile cell	4001.350903614458	0.14001940027835183	13284485	3320	23711
TBC1D19	embryonic cell (metazoa)	2408.809210526316	0.039378238341968914	366139	152	3860
TBC1D19	hematopoietic cell	1779.250242483026	0.033071371291098633	1834407	1031	31175
TBC1D19	kidney cell	3539.9352449332	0.08542635538543955	77899815	22006	257602
TBC1D19	perivascular cell	2944.081847279378	0.058886884407226905	6438707	2187	37139
TBC1D19	precursor cell	2882.7025677603424	0.0723295586452395	8083098	2804	38767
TBC1D19	malignant cell	2695.9698756998487	0.06980569858239052	306251394	113596	1627317
TBC1D19	neoplastic cell	3037.750516327366	0.07701808809774434	319173409	105069	1364212
TBC1D19	experimentally modified cell in vitro	1927.3667315175098	0.0654110460677017	1981333	1028	15716
TBC1D19	ectodermal cell	1961.6289308176101	0.047905995781862006	311899	159	3319
TBC1D19	erythroid lineage cell	2105.651733792806	0.024869439460081952	9776541	4643	186695
TBC1D19	hematopoietic lineage restricted progenitor cell	2373.4444444444443	0.008729388942774006	42722	18	2062
TBC1D19	hematopoietic precursor cell	2754.4889825016203	0.04502759508723549	34001412	12344	274143
TBC1D19	myeloid cell	3516.0861474844933	0.02594592661469137	10203682	2902	111848
TBC1D19	primitive red blood cell	1484.4971209213052	0.0540232268768146	773423	521	9644
TBC1D19	proerythroblast	1557.6384615384616	0.04141446320484231	202493	130	3139
TBC1D19	reticulocyte	4327.75	0.0008203445447087777	17311	4	4876
TBC1D19	kidney collecting duct cell	3183.7464788732395	0.06280406899601947	452092	142	2261
TBC1D19	kidney cortex collecting duct epithelial cell	3295.1881720430106	0.403470715835141	612905	186	461
TBC1D19	kidney inner medulla collecting duct epithelial cell	3388.794654498044	0.4964401294498382	10396822	3068	6180
TBC1D19	kidney medulla cell	4654.6	0.02304147465437788	23273	5	217
TBC1D19	kidney tubule cell	3979.617000076646	0.3117041355089949	51922063	13047	41857
TBC1D19	papillary tips cell	3286.0696202531644	0.2975517890772128	519199	158	531
TBC1D19	Leydig stem cell	2891.6984126984125	0.525	182177	63	120
TBC1D19	cardiac muscle myoblast	2779.6673993988607	0.33603678299540213	61961566	22291	66335
TBC1D19	glioblast	2930.512342580265	0.34599758344660925	134267284	45817	132420
TBC1D19	multi fate stem cell	3662.317880794702	0.045702179176755446	553010	151	3304
TBC1D19	muscle precursor cell	3782.3970588235293	0.034494420020290836	2314827	612	17742
TBC1D19	myoblast	3269.1357490906594	0.2534498353355907	142903731	43713	172472
TBC1D19	smooth muscle myoblast	3947.3790149892934	0.15895166780122533	1843426	467	2938
TBC1D19	stem cell	2679.6117870722433	0.03986993003812657	28189516	10520	263858
SEPTIN10	secretory cell	3109.018276154172	0.07139304121957821	440423529	141660	1984227
SEPTIN10	B cell	3549.9859802396854	0.01701843774369082	310439174	87448	5138427
SEPTIN10	T cell	3739.0689379371374	0.002488607662910992	219718908	58763	23612802
SEPTIN10	epithelial cell	3298.412576029239	0.12575254264233987	2776000097	841617	6692644
SEPTIN10	myeloid leukocyte	3157.270098618586	0.0304137007117473	1172707990	371431	12212621
SEPTIN10	endothelial cell	3744.165409916935	0.11060810378022548	1221987009	326371	2950697
SEPTIN10	connective tissue cell	3447.941826311867	0.12222380782537424	2359530030	684330	5598991
SEPTIN10	glial cell	3325.3984238371263	0.13732920843721885	2418681988	727336	5296295
SEPTIN10	neural cell	2718.0274675385604	0.058166096028866375	1882899938	692745	11909773
SEPTIN10	blood cell	3436.0712887007144	0.013069892625592364	64924567	18895	1445689
SEPTIN10	muscle cell	3455.374369243938	0.09977162763284556	653953787	189257	1896902
SEPTIN10	innate lymphoid cell	3950.720857771261	0.0016775227023611684	21555133	5456	3252415
SEPTIN10	somatic stem cell	3445.8564623291963	0.13634516952261244	357338761	103701	760577
SEPTIN10	progenitor cell	3172.7879624000375	0.07253106729857306	678437250	213830	2948116
SEPTIN10	retinal cell	3312.3963353550103	0.20254560268527738	853081177	257542	1271526
SEPTIN10	embryonic cell	3544.4944941307995	0.07631552566637446	380466039	107340	1406529
SEPTIN10	kidney epithelial cell	3616.3386733141483	0.16160631768525321	591889767	163671	1012776
SEPTIN10	extraembryonic cell	2241.9125508939637	0.1431793987935317	25329128	11298	78908
SEPTIN10	germ line cell	3479.282065047197	0.23097907517437355	77772392	22353	96775
SEPTIN10	abnormal cell	2957.2979086641058	0.039402653751072096	6928949	2343	59463
SEPTIN10	cell in vitro	3678.1167868765942	0.07527431691818247	167266039	45476	604137
SEPTIN10	contractile cell	0	0	0	0	23711
SEPTIN10	embryonic cell (metazoa)	0	0	0	0	3860
SEPTIN10	hematopoietic cell	3226.5342019543973	0.009847634322373696	990546	307	31175
SEPTIN10	kidney cell	3732.135845803313	0.06303910683923261	60606154	16239	257602
SEPTIN10	perivascular cell	3599.258515815085	0.04426613532943806	5917181	1644	37139
SEPTIN10	precursor cell	2993.9418360196214	0.036809657698558054	4272355	1427	38767
SEPTIN10	malignant cell	2866.525014626987	0.061967643673605084	289063249	100841	1627317
SEPTIN10	neoplastic cell	2991.189198187927	0.07265219775225551	296465735	99113	1364212
SEPTIN10	experimentally modified cell in vitro	2511.968624200805	0.5374141002799695	21216087	8446	15716
SEPTIN10	ectodermal cell	0	0	0	0	3319
SEPTIN10	erythroid lineage cell	4332.659793814433	0.0005195639947507967	420268	97	186695
SEPTIN10	hematopoietic lineage restricted progenitor cell	0	0	0	0	2062
SEPTIN10	hematopoietic precursor cell	2207.828996282528	0.001962479435914833	1187812	538	274143
SEPTIN10	myeloid cell	3626.4238455079767	0.05324189972105	21595354	5955	111848
SEPTIN10	primitive red blood cell	2296.6666666666665	0.0018664454583160513	41340	18	9644
SEPTIN10	proerythroblast	803	0.00031857279388340236	803	1	3139
SEPTIN10	reticulocyte	4457.333333333333	0.0006152584085315833	13372	3	4876
SEPTIN10	kidney collecting duct cell	3037.1619047619047	0.09287925696594428	637804	210	2261
SEPTIN10	kidney cortex collecting duct epithelial cell	3509.854922279793	0.41865509761388287	677402	193	461
SEPTIN10	kidney inner medulla collecting duct epithelial cell	3144.510647938378	0.35711974110032363	6939935	2207	6180
SEPTIN10	kidney medulla cell	0	0	0	0	217
SEPTIN10	kidney tubule cell	3574.510150812065	0.1647514155338414	24649822	6896	41857
SEPTIN10	papillary tips cell	3435.852564102564	0.2937853107344633	535993	156	531
SEPTIN10	Leydig stem cell	0	0	0	0	120
SEPTIN10	cardiac muscle myoblast	2819.199730820996	0.3360217079972865	62839962	22290	66335
SEPTIN10	glioblast	3223.9137247063163	0.49113426974777225	209670453	65036	132420
SEPTIN10	multi fate stem cell	2356.7	0.012106537530266344	94268	40	3304
SEPTIN10	muscle precursor cell	3396.1162790697676	0.004847255100890542	292066	86	17742
SEPTIN10	myoblast	3263.256503698851	0.42479938772670345	239085751	73266	172472
SEPTIN10	smooth muscle myoblast	3940.7249544626593	0.18686181075561606	2163458	549	2938
SEPTIN10	stem cell	3022.065598724268	0.05228569912604507	41692417	13796	263858
MICB	secretory cell	2573.1229068444154	0.006199895475668862	31654558	12302	1984227
MICB	B cell	3565.115945046645	0.04766731141650937	873221674	244935	5138427
MICB	T cell	3556.78206242352	0.05302056062639241	4452963098	1251964	23612802
MICB	epithelial cell	2615.256261760783	0.016357361903606406	286302564	109474	6692644
MICB	myeloid leukocyte	3203.9880476343365	0.050496777063662256	1975893021	616698	12212621
MICB	endothelial cell	3278.6272834358583	0.018125547963752292	175350823	53483	2950697
MICB	connective tissue cell	2704.6489528749626	0.01012307396100476	153296798	56679	5598991
MICB	glial cell	2494.4357791225416	0.0024960845270136952	32976441	13220	5296295
MICB	neural cell	1802.1000147601476	0.0028443027419582222	61046138	33875	11909773
MICB	blood cell	3181.401660819752	0.04672996751030132	214925952	67557	1445689
MICB	muscle cell	3208.689655172414	0.004081918833972445	24844884	7743	1896902
MICB	innate lymphoid cell	3953.029118038572	0.04966002186067891	638473498	161515	3252415
MICB	somatic stem cell	2492.427364315892	0.01618245095499864	30676796	12308	760577
MICB	progenitor cell	2674.240341029963	0.020728153166293322	163420153	61109	2948116
MICB	retinal cell	2239.694860117111	0.002417567552688659	6884822	3074	1271526
MICB	embryonic cell	2743.4416489561195	0.02274819786865397	87779159	31996	1406529
MICB	kidney epithelial cell	3107.8116899618803	0.0038853606325584336	12229239	3935	1012776
MICB	extraembryonic cell	1287.8938053097345	0.007160237238302834	727660	565	78908
MICB	germ line cell	1939.18771603297	0.03886334280547662	7293285	3761	96775
MICB	abnormal cell	3246.2431561996777	0.010443469047979416	2015917	621	59463
MICB	cell in vitro	3222.651788022404	0.01920921910096551	37398874	11605	604137
MICB	contractile cell	3364.6129032258063	0.007844460377040192	625818	186	23711
MICB	embryonic cell (metazoa)	2206.7868852459014	0.015803108808290157	134614	61	3860
MICB	hematopoietic cell	1985.0679730557256	0.10476343223736968	6483232	3266	31175
MICB	kidney cell	3349.382966051221	0.006517806538769109	5623614	1679	257602
MICB	perivascular cell	2766.3333333333335	0.008885538113573333	912890	330	37139
MICB	precursor cell	2912.723039215686	0.010524415095313024	1188391	408	38767
MICB	malignant cell	2364.6528000368958	0.05329692985447826	205088702	86731	1627317
MICB	neoplastic cell	2384.8809787032424	0.06033739624046702	196306708	82313	1364212
MICB	experimentally modified cell in vitro	1593.5782520325204	0.06261135148892848	1568081	984	15716
MICB	ectodermal cell	2330.334645669291	0.07652907502259716	591905	254	3319
MICB	erythroid lineage cell	2120.543187347932	0.044029031307747934	17430865	8220	186695
MICB	hematopoietic lineage restricted progenitor cell	2769.06	0.02424830261881668	138453	50	2062
MICB	hematopoietic precursor cell	2593.501554243084	0.04693900628504102	33373178	12868	274143
MICB	myeloid cell	2884.352137020742	0.056898648165367285	18356017	6364	111848
MICB	primitive red blood cell	1519.79561042524	0.07559104106180008	1107931	729	9644
MICB	proerythroblast	1562.1213235294117	0.08665179993628544	424897	272	3139
MICB	reticulocyte	3894.230769230769	0.0026661197703035273	50625	13	4876
MICB	kidney collecting duct cell	3384.1052631578946	0.008403361344537815	64298	19	2261
MICB	kidney cortex collecting duct epithelial cell	0	0	0	0	461
MICB	kidney inner medulla collecting duct epithelial cell	2656.9444444444443	0.005825242718446602	95650	36	6180
MICB	kidney medulla cell	0	0	0	0	217
MICB	kidney tubule cell	3411.5363636363636	0.0026279953173901616	375269	110	41857
MICB	papillary tips cell	3175.25	0.007532956685499058	12701	4	531
MICB	Leydig stem cell	650.8333333333334	0.05	3905	6	120
MICB	cardiac muscle myoblast	2520.8333333333335	0.0017185497851812768	287375	114	66335
MICB	glioblast	1833.9966666666667	0.0022655188038060714	550199	300	132420
MICB	multi fate stem cell	4077.6	0.001513317191283293	20388	5	3304
MICB	muscle precursor cell	3584.304347826087	0.0012963589223311915	82439	23	17742
MICB	myoblast	2134.698245614035	0.006609768542140173	2433556	1140	172472
MICB	smooth muscle myoblast	3809.8888888888887	0.0030633083730428863	34289	9	2938
MICB	stem cell	1968.9758194519077	0.021159108308256715	10992792	5583	263858
